"","V1","V2"
"1360",96765,-30025
"1361",96775,-30025
"1362",96785,-30025
"1363",96795,-30025
"1364",96805,-30025
"1365",96815,-30025
"1366",96825,-30025
"1367",96835,-30025
"1368",96845,-30025
"1369",96855,-30025
"1370",96865,-30025
"1371",96875,-30025
"1372",96885,-30025
"1373",96895,-30025
"1374",96905,-30025
"1375",96915,-30025
"1376",96925,-30025
"1377",96935,-30025
"1378",96945,-30025
"1379",96955,-30025
"1380",96965,-30025
"1381",96975,-30025
"1382",96985,-30025
"1383",96995,-30025
"1384",97005,-30025
"1385",97015,-30025
"1386",97025,-30025
"1387",97035,-30025
"1388",97045,-30025
"1389",97055,-30025
"1390",97065,-30025
"1391",97075,-30025
"1392",97085,-30025
"1393",97095,-30025
"1394",97105,-30025
"1395",97115,-30025
"1396",97125,-30025
"1397",97135,-30025
"1398",97145,-30025
"1399",97155,-30025
"1400",97165,-30025
"1401",97175,-30025
"1402",97185,-30025
"1403",97195,-30025
"1404",97205,-30025
"1405",97215,-30025
"1406",97225,-30025
"1407",97235,-30025
"1408",97245,-30025
"1409",97255,-30025
"1410",97265,-30025
"1411",97275,-30025
"1412",97285,-30025
"1413",97295,-30025
"1414",97305,-30025
"1415",97315,-30025
"1416",97325,-30025
"1417",97335,-30025
"1418",97345,-30025
"1419",97355,-30025
"1420",97365,-30025
"1421",97375,-30025
"1422",97385,-30025
"1423",97395,-30025
"1424",97405,-30025
"1425",97415,-30025
"1426",97425,-30025
"1427",97435,-30025
"1428",97445,-30025
"1429",97455,-30025
"1430",97465,-30025
"1431",97475,-30025
"1432",97485,-30025
"1433",97495,-30025
"1434",97505,-30025
"1435",97515,-30025
"1436",97525,-30025
"1437",97535,-30025
"1438",97545,-30025
"1439",97555,-30025
"1440",97565,-30025
"1441",97575,-30025
"1442",97585,-30025
"1443",97595,-30025
"1444",97605,-30025
"1445",97615,-30025
"1446",97625,-30025
"1447",97635,-30025
"1448",97645,-30025
"1449",97655,-30025
"1450",97665,-30025
"1451",97675,-30025
"1452",97685,-30025
"1453",97695,-30025
"1454",97705,-30025
"1455",97715,-30025
"1456",97725,-30025
"1457",97735,-30025
"1458",97745,-30025
"1459",97755,-30025
"1460",97765,-30025
"1461",97775,-30025
"1462",97785,-30025
"1463",97795,-30025
"1464",97805,-30025
"1465",97815,-30025
"1466",97825,-30025
"1467",97835,-30025
"1468",97845,-30025
"1469",97855,-30025
"1470",97865,-30025
"1471",97875,-30025
"1472",97885,-30025
"1473",97895,-30025
"1474",97905,-30025
"1475",97915,-30025
"1476",97925,-30025
"1477",97935,-30025
"1478",97945,-30025
"1479",97955,-30025
"1480",97965,-30025
"1481",97975,-30025
"1482",97985,-30025
"1483",97995,-30025
"1484",98005,-30025
"1485",98015,-30025
"1486",98025,-30025
"1487",98035,-30025
"1488",98045,-30025
"1489",98055,-30025
"1490",98065,-30025
"1491",98075,-30025
"1492",98085,-30025
"1493",98095,-30025
"1494",98105,-30025
"1495",98115,-30025
"1496",98125,-30025
"1497",98135,-30025
"1498",98145,-30025
"1499",96015,-30015
"1500",96025,-30015
"1501",96035,-30015
"1502",96045,-30015
"1503",96055,-30015
"1504",96065,-30015
"1505",96075,-30015
"1506",96085,-30015
"1507",96095,-30015
"1508",96105,-30015
"1509",96115,-30015
"1510",96125,-30015
"1511",96135,-30015
"1512",96145,-30015
"1513",96155,-30015
"1514",96165,-30015
"1515",96175,-30015
"1516",96185,-30015
"1517",96195,-30015
"1518",96205,-30015
"1519",96215,-30015
"1520",96225,-30015
"1521",96235,-30015
"1522",96245,-30015
"1523",96255,-30015
"1524",96265,-30015
"1525",96275,-30015
"1526",96285,-30015
"1527",96295,-30015
"1528",96305,-30015
"1529",96315,-30015
"1530",96325,-30015
"1531",96335,-30015
"1532",96345,-30015
"1533",96355,-30015
"1534",96365,-30015
"1535",96375,-30015
"1536",96385,-30015
"1537",96395,-30015
"1538",96405,-30015
"1539",96415,-30015
"1540",96425,-30015
"1541",96435,-30015
"1542",96445,-30015
"1543",96455,-30015
"1544",96465,-30015
"1545",96475,-30015
"1546",96485,-30015
"1547",96495,-30015
"1548",96505,-30015
"1549",96515,-30015
"1550",96525,-30015
"1551",96535,-30015
"1552",96545,-30015
"1553",96555,-30015
"1554",96565,-30015
"1555",96575,-30015
"1556",96585,-30015
"1557",96595,-30015
"1558",96605,-30015
"1559",96615,-30015
"1560",96625,-30015
"1561",96635,-30015
"1562",96645,-30015
"1563",96655,-30015
"1564",96665,-30015
"1565",96675,-30015
"1566",96685,-30015
"1567",96695,-30015
"1568",96705,-30015
"1569",96715,-30015
"1570",96725,-30015
"1571",96735,-30015
"1572",96745,-30015
"1573",96755,-30015
"1574",96765,-30015
"1575",96775,-30015
"1576",96785,-30015
"1577",96795,-30015
"1578",96805,-30015
"1579",96815,-30015
"1580",96825,-30015
"1581",96835,-30015
"1582",96845,-30015
"1583",96855,-30015
"1584",96865,-30015
"1585",96875,-30015
"1586",96885,-30015
"1587",96895,-30015
"1588",96905,-30015
"1589",96915,-30015
"1590",96925,-30015
"1591",96935,-30015
"1592",96945,-30015
"1593",96955,-30015
"1594",96965,-30015
"1595",96975,-30015
"1596",96985,-30015
"1597",96995,-30015
"1598",97005,-30015
"1599",97015,-30015
"1600",97025,-30015
"1601",97035,-30015
"1602",97045,-30015
"1603",97055,-30015
"1604",97065,-30015
"1605",97075,-30015
"1606",97085,-30015
"1607",97095,-30015
"1608",97105,-30015
"1609",97115,-30015
"1610",97125,-30015
"1611",97135,-30015
"1612",97145,-30015
"1613",97155,-30015
"1614",97165,-30015
"1615",97175,-30015
"1616",97185,-30015
"1617",97195,-30015
"1618",97205,-30015
"1619",97215,-30015
"1620",97225,-30015
"1621",97235,-30015
"1622",97245,-30015
"1623",97255,-30015
"1624",97265,-30015
"1625",97275,-30015
"1626",97285,-30015
"1627",97295,-30015
"1628",97305,-30015
"1629",97315,-30015
"1630",97325,-30015
"1631",97335,-30015
"1632",97345,-30015
"1633",97355,-30015
"1634",97365,-30015
"1635",97375,-30015
"1636",97385,-30015
"1637",97395,-30015
"1638",97405,-30015
"1639",97415,-30015
"1640",97425,-30015
"1641",97435,-30015
"1642",97445,-30015
"1643",97455,-30015
"1644",97465,-30015
"1645",97475,-30015
"1646",97485,-30015
"1647",97495,-30015
"1648",97505,-30015
"1649",97515,-30015
"1650",97525,-30015
"1651",97535,-30015
"1652",97545,-30015
"1653",97555,-30015
"1654",97565,-30015
"1655",97575,-30015
"1656",97585,-30015
"1657",97595,-30015
"1658",97605,-30015
"1659",97615,-30015
"1660",97625,-30015
"1661",97635,-30015
"1662",97645,-30015
"1663",97655,-30015
"1664",97665,-30015
"1665",97675,-30015
"1666",97685,-30015
"1667",97695,-30015
"1668",97705,-30015
"1669",97715,-30015
"1670",97725,-30015
"1671",97735,-30015
"1672",97745,-30015
"1673",97755,-30015
"1674",97765,-30015
"1675",97775,-30015
"1676",97785,-30015
"1677",97795,-30015
"1678",97805,-30015
"1679",97815,-30015
"1680",97825,-30015
"1681",97835,-30015
"1682",97845,-30015
"1683",97855,-30015
"1684",97865,-30015
"1685",97875,-30015
"1686",97885,-30015
"1687",97895,-30015
"1688",97905,-30015
"1689",97915,-30015
"1690",97925,-30015
"1691",97935,-30015
"1692",97945,-30015
"1693",97955,-30015
"1694",97965,-30015
"1695",97975,-30015
"1696",97985,-30015
"1697",97995,-30015
"1698",98005,-30015
"1699",98015,-30015
"1700",98025,-30015
"1701",98035,-30015
"1702",98045,-30015
"1703",98055,-30015
"1704",98065,-30015
"1705",98075,-30015
"1706",98085,-30015
"1707",98095,-30015
"1708",98105,-30015
"1709",98115,-30015
"1710",98125,-30015
"1711",98135,-30015
"1712",98145,-30015
"1713",96015,-30005
"1714",96025,-30005
"1715",96035,-30005
"1716",96045,-30005
"1717",96055,-30005
"1718",96065,-30005
"1719",96075,-30005
"1720",96085,-30005
"1721",96095,-30005
"1722",96105,-30005
"1723",96115,-30005
"1724",96125,-30005
"1725",96135,-30005
"1726",96145,-30005
"1727",96155,-30005
"1728",96165,-30005
"1729",96175,-30005
"1730",96185,-30005
"1731",96195,-30005
"1732",96205,-30005
"1733",96215,-30005
"1734",96225,-30005
"1735",96235,-30005
"1736",96245,-30005
"1737",96255,-30005
"1738",96265,-30005
"1739",96275,-30005
"1740",96285,-30005
"1741",96295,-30005
"1742",96305,-30005
"1743",96315,-30005
"1744",96325,-30005
"1745",96335,-30005
"1746",96345,-30005
"1747",96355,-30005
"1748",96365,-30005
"1749",96375,-30005
"1750",96385,-30005
"1751",96395,-30005
"1752",96405,-30005
"1753",96415,-30005
"1754",96425,-30005
"1755",96435,-30005
"1756",96445,-30005
"1757",96455,-30005
"1758",96465,-30005
"1759",96475,-30005
"1760",96485,-30005
"1761",96495,-30005
"1762",96505,-30005
"1763",96515,-30005
"1764",96525,-30005
"1765",96535,-30005
"1766",96545,-30005
"1767",96555,-30005
"1768",96565,-30005
"1769",96575,-30005
"1770",96585,-30005
"1771",96595,-30005
"1772",96605,-30005
"1773",96615,-30005
"1774",96625,-30005
"1775",96635,-30005
"1776",96645,-30005
"1777",96655,-30005
"1778",96665,-30005
"1779",96675,-30005
"1780",96685,-30005
"1781",96695,-30005
"1782",96705,-30005
"1783",96715,-30005
"1784",96725,-30005
"1785",96735,-30005
"1786",96745,-30005
"1787",96755,-30005
"1788",96765,-30005
"1789",96775,-30005
"1790",96785,-30005
"1791",96795,-30005
"1792",96805,-30005
"1793",96815,-30005
"1794",96825,-30005
"1795",96835,-30005
"1796",96845,-30005
"1797",96855,-30005
"1798",96865,-30005
"1799",96875,-30005
"1800",96885,-30005
"1801",96895,-30005
"1802",96905,-30005
"1803",96915,-30005
"1804",96925,-30005
"1805",96935,-30005
"1806",96945,-30005
"1807",96955,-30005
"1808",96965,-30005
"1809",96975,-30005
"1810",96985,-30005
"1811",96995,-30005
"1812",97005,-30005
"1813",97015,-30005
"1814",97025,-30005
"1815",97035,-30005
"1816",97045,-30005
"1817",97055,-30005
"1818",97065,-30005
"1819",97075,-30005
"1820",97085,-30005
"1821",97095,-30005
"1822",97105,-30005
"1823",97115,-30005
"1824",97125,-30005
"1825",97135,-30005
"1826",97145,-30005
"1827",97155,-30005
"1828",97165,-30005
"1829",97175,-30005
"1830",97185,-30005
"1831",97195,-30005
"1832",97205,-30005
"1833",97215,-30005
"1834",97225,-30005
"1835",97235,-30005
"1836",97245,-30005
"1837",97255,-30005
"1838",97265,-30005
"1839",97275,-30005
"1840",97285,-30005
"1841",97295,-30005
"1842",97305,-30005
"1843",97315,-30005
"1844",97325,-30005
"1845",97335,-30005
"1846",97345,-30005
"1847",97355,-30005
"1848",97365,-30005
"1849",97375,-30005
"1850",97385,-30005
"1851",97395,-30005
"1852",97405,-30005
"1853",97415,-30005
"1854",97425,-30005
"1855",97435,-30005
"1856",97445,-30005
"1857",97455,-30005
"1858",97465,-30005
"1859",97475,-30005
"1860",97485,-30005
"1861",97495,-30005
"1862",97505,-30005
"1863",97515,-30005
"1864",97525,-30005
"1865",97535,-30005
"1866",97545,-30005
"1867",97555,-30005
"1868",97565,-30005
"1869",97575,-30005
"1870",97585,-30005
"1871",97595,-30005
"1872",97605,-30005
"1873",97615,-30005
"1874",97625,-30005
"1875",97635,-30005
"1876",97645,-30005
"1877",97655,-30005
"1878",97665,-30005
"1879",97675,-30005
"1880",97685,-30005
"1881",97695,-30005
"1882",97705,-30005
"1883",97715,-30005
"1884",97725,-30005
"1885",97735,-30005
"1886",97745,-30005
"1887",97755,-30005
"1888",97765,-30005
"1889",97775,-30005
"1890",97785,-30005
"1891",97795,-30005
"1892",97805,-30005
"1893",97815,-30005
"1894",97825,-30005
"1895",97835,-30005
"1896",97845,-30005
"1897",97855,-30005
"1898",97865,-30005
"1899",97875,-30005
"1900",97885,-30005
"1901",97895,-30005
"1902",97905,-30005
"1903",97915,-30005
"1904",97925,-30005
"1905",97935,-30005
"1906",97945,-30005
"1907",97955,-30005
"1908",97965,-30005
"1909",97975,-30005
"1910",97985,-30005
"1911",97995,-30005
"1912",98005,-30005
"1913",98015,-30005
"1914",98025,-30005
"1915",98035,-30005
"1916",98045,-30005
"1917",98055,-30005
"1918",98065,-30005
"1919",98075,-30005
"1920",98085,-30005
"1921",98095,-30005
"1922",98105,-30005
"1923",98115,-30005
"1924",98125,-30005
"1925",98135,-30005
"1926",98145,-30005
"1927",96015,-29995
"1928",96025,-29995
"1929",96035,-29995
"1930",96045,-29995
"1931",96055,-29995
"1932",96065,-29995
"1933",96075,-29995
"1934",96085,-29995
"1935",96095,-29995
"1936",96105,-29995
"1937",96115,-29995
"1938",96125,-29995
"1939",96135,-29995
"1940",96145,-29995
"1941",96155,-29995
"1942",96165,-29995
"1943",96175,-29995
"1944",96185,-29995
"1945",96195,-29995
"1946",96205,-29995
"1947",96215,-29995
"1948",96225,-29995
"1949",96235,-29995
"1950",96245,-29995
"1951",96255,-29995
"1952",96265,-29995
"1953",96275,-29995
"1954",96285,-29995
"1955",96295,-29995
"1956",96305,-29995
"1957",96315,-29995
"1958",96325,-29995
"1959",96335,-29995
"1960",96345,-29995
"1961",96355,-29995
"1962",96365,-29995
"1963",96375,-29995
"1964",96385,-29995
"1965",96395,-29995
"1966",96405,-29995
"1967",96415,-29995
"1968",96425,-29995
"1969",96435,-29995
"1970",96445,-29995
"1971",96455,-29995
"1972",96465,-29995
"1973",96475,-29995
"1974",96485,-29995
"1975",96495,-29995
"1976",96505,-29995
"1977",96515,-29995
"1978",96525,-29995
"1979",96535,-29995
"1980",96545,-29995
"1981",96555,-29995
"1982",96565,-29995
"1983",96575,-29995
"1984",96585,-29995
"1985",96595,-29995
"1986",96605,-29995
"1987",96615,-29995
"1988",96625,-29995
"1989",96635,-29995
"1990",96645,-29995
"1991",96655,-29995
"1992",96665,-29995
"1993",96675,-29995
"1994",96685,-29995
"1995",96695,-29995
"1996",96705,-29995
"1997",96715,-29995
"1998",96725,-29995
"1999",96735,-29995
"2000",96745,-29995
"2001",96755,-29995
"2002",96765,-29995
"2003",96775,-29995
"2004",96785,-29995
"2005",96795,-29995
"2006",96805,-29995
"2007",96815,-29995
"2008",96825,-29995
"2009",96835,-29995
"2010",96845,-29995
"2011",96855,-29995
"2012",96865,-29995
"2013",96875,-29995
"2014",96885,-29995
"2015",96895,-29995
"2016",96905,-29995
"2017",96915,-29995
"2018",96925,-29995
"2019",96935,-29995
"2020",96945,-29995
"2021",96955,-29995
"2022",96965,-29995
"2023",96975,-29995
"2024",96985,-29995
"2025",96995,-29995
"2026",97005,-29995
"2027",97015,-29995
"2028",97025,-29995
"2029",97035,-29995
"2030",97045,-29995
"2031",97055,-29995
"2032",97065,-29995
"2033",97075,-29995
"2034",97085,-29995
"2035",97095,-29995
"2036",97105,-29995
"2037",97115,-29995
"2038",97125,-29995
"2039",97135,-29995
"2040",97145,-29995
"2041",97155,-29995
"2042",97165,-29995
"2043",97175,-29995
"2044",97185,-29995
"2045",97195,-29995
"2046",97205,-29995
"2047",97215,-29995
"2048",97225,-29995
"2049",97235,-29995
"2050",97245,-29995
"2051",97255,-29995
"2052",97265,-29995
"2053",97275,-29995
"2054",97285,-29995
"2055",97295,-29995
"2056",97305,-29995
"2057",97315,-29995
"2058",97325,-29995
"2059",97335,-29995
"2060",97345,-29995
"2061",97355,-29995
"2062",97365,-29995
"2063",97375,-29995
"2064",97385,-29995
"2065",97395,-29995
"2066",97405,-29995
"2067",97415,-29995
"2068",97425,-29995
"2069",97435,-29995
"2070",97445,-29995
"2071",97455,-29995
"2072",97465,-29995
"2073",97475,-29995
"2074",97485,-29995
"2075",97495,-29995
"2076",97505,-29995
"2077",97515,-29995
"2078",97525,-29995
"2079",97535,-29995
"2080",97545,-29995
"2081",97555,-29995
"2082",97565,-29995
"2083",97575,-29995
"2084",97585,-29995
"2085",97595,-29995
"2086",97605,-29995
"2087",97615,-29995
"2088",97625,-29995
"2089",97635,-29995
"2090",97645,-29995
"2091",97655,-29995
"2092",97665,-29995
"2093",97675,-29995
"2094",97685,-29995
"2095",97695,-29995
"2096",97705,-29995
"2097",97715,-29995
"2098",97725,-29995
"2099",97735,-29995
"2100",97745,-29995
"2101",97755,-29995
"2102",97765,-29995
"2103",97775,-29995
"2104",97785,-29995
"2105",97795,-29995
"2106",97805,-29995
"2107",97815,-29995
"2108",97825,-29995
"2109",97835,-29995
"2110",97845,-29995
"2111",97855,-29995
"2112",97865,-29995
"2113",97875,-29995
"2114",97885,-29995
"2115",97895,-29995
"2116",97905,-29995
"2117",97915,-29995
"2118",97925,-29995
"2119",97935,-29995
"2120",97945,-29995
"2121",97955,-29995
"2122",97965,-29995
"2123",97975,-29995
"2124",97985,-29995
"2125",97995,-29995
"2126",98005,-29995
"2127",98015,-29995
"2128",98025,-29995
"2129",98035,-29995
"2130",98045,-29995
"2131",98055,-29995
"2132",98065,-29995
"2133",98075,-29995
"2134",98085,-29995
"2135",98095,-29995
"2136",98105,-29995
"2137",98115,-29995
"2138",98125,-29995
"2139",98135,-29995
"2140",98145,-29995
"2141",96015,-29985
"2142",96025,-29985
"2143",96035,-29985
"2144",96045,-29985
"2145",96055,-29985
"2146",96065,-29985
"2147",96075,-29985
"2148",96085,-29985
"2149",96095,-29985
"2150",96105,-29985
"2151",96115,-29985
"2152",96125,-29985
"2153",96135,-29985
"2154",96145,-29985
"2155",96155,-29985
"2156",96165,-29985
"2157",96175,-29985
"2158",96185,-29985
"2159",96195,-29985
"2160",96205,-29985
"2161",96215,-29985
"2162",96225,-29985
"2163",96235,-29985
"2164",96245,-29985
"2165",96255,-29985
"2166",96265,-29985
"2167",96275,-29985
"2168",96285,-29985
"2169",96295,-29985
"2170",96305,-29985
"2171",96315,-29985
"2172",96325,-29985
"2173",96335,-29985
"2174",96345,-29985
"2175",96355,-29985
"2176",96365,-29985
"2177",96375,-29985
"2178",96385,-29985
"2179",96395,-29985
"2180",96405,-29985
"2181",96415,-29985
"2182",96425,-29985
"2183",96435,-29985
"2184",96445,-29985
"2185",96455,-29985
"2186",96465,-29985
"2187",96475,-29985
"2188",96485,-29985
"2189",96495,-29985
"2190",96505,-29985
"2191",96515,-29985
"2192",96525,-29985
"2193",96535,-29985
"2194",96545,-29985
"2195",96555,-29985
"2196",96565,-29985
"2197",96575,-29985
"2198",96585,-29985
"2199",96595,-29985
"2200",96605,-29985
"2201",96615,-29985
"2202",96625,-29985
"2203",96635,-29985
"2204",96645,-29985
"2205",96655,-29985
"2206",96665,-29985
"2207",96675,-29985
"2208",96685,-29985
"2209",96695,-29985
"2210",96705,-29985
"2211",96715,-29985
"2212",96725,-29985
"2213",96735,-29985
"2214",96745,-29985
"2215",96755,-29985
"2216",96765,-29985
"2217",96775,-29985
"2218",96785,-29985
"2219",96795,-29985
"2220",96805,-29985
"2221",96815,-29985
"2222",96825,-29985
"2223",96835,-29985
"2224",96845,-29985
"2225",96855,-29985
"2226",96865,-29985
"2227",96875,-29985
"2228",96885,-29985
"2229",96895,-29985
"2230",96905,-29985
"2231",96915,-29985
"2232",96925,-29985
"2233",96935,-29985
"2234",96945,-29985
"2235",96955,-29985
"2236",96965,-29985
"2237",96975,-29985
"2238",96985,-29985
"2239",96995,-29985
"2240",97005,-29985
"2241",97015,-29985
"2242",97025,-29985
"2243",97035,-29985
"2244",97045,-29985
"2245",97055,-29985
"2246",97065,-29985
"2247",97075,-29985
"2248",97085,-29985
"2249",97095,-29985
"2250",97105,-29985
"2251",97115,-29985
"2252",97125,-29985
"2253",97135,-29985
"2254",97145,-29985
"2255",97155,-29985
"2256",97165,-29985
"2257",97175,-29985
"2258",97185,-29985
"2259",97195,-29985
"2260",97205,-29985
"2261",97215,-29985
"2262",97225,-29985
"2263",97235,-29985
"2264",97245,-29985
"2265",97255,-29985
"2266",97265,-29985
"2267",97275,-29985
"2268",97285,-29985
"2269",97295,-29985
"2270",97305,-29985
"2271",97315,-29985
"2272",97325,-29985
"2273",97335,-29985
"2274",97345,-29985
"2275",97355,-29985
"2276",97365,-29985
"2277",97375,-29985
"2278",97385,-29985
"2279",97395,-29985
"2280",97405,-29985
"2281",97415,-29985
"2282",97425,-29985
"2283",97435,-29985
"2284",97445,-29985
"2285",97455,-29985
"2286",97465,-29985
"2287",97475,-29985
"2288",97485,-29985
"2289",97495,-29985
"2290",97505,-29985
"2291",97515,-29985
"2292",97525,-29985
"2293",97535,-29985
"2294",97545,-29985
"2295",97555,-29985
"2296",97565,-29985
"2297",97575,-29985
"2298",97585,-29985
"2299",97595,-29985
"2300",97605,-29985
"2301",97615,-29985
"2302",97625,-29985
"2303",97635,-29985
"2304",97645,-29985
"2305",97655,-29985
